entity_name,timestamp,customer_id,signup_date,cohort_month,region,role,team,plan_tier,lifecycle_status,mrr_usd,seats,expansion_mrr_usd,contraction_mrr_usd,churned_this_month,new_customer_this_month,seasonality_index,noise_component,anomaly_flag,category,source_type
STEADYFLOW_CLOUD,2024-09-01,STEADY_00212,2024-04-01,2024-04-01,NA,individual_contributor,customer_success,growth,active,550.43,10,0.0,23.15,0,0,0.974,-0.0133,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00213,2024-04-01,2024-04-01,EU,operations_manager,product,enterprise,active,1999.27,45,0.0,81.91,0,0,0.974,0.0124,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00214,2024-04-01,2024-04-01,EU,individual_contributor,customer_success,growth,active,326.76,8,0.0,12.05,0,0,0.974,-0.0075,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00215,2024-04-01,2024-04-01,EU,individual_contributor,marketing,growth,active,597.38,8,0.0,21.77,0,0,0.974,-0.0261,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00216,2024-05-01,2024-05-01,NA,individual_contributor,sales,growth,active,222.73,14,0.0,4.97,0,0,0.974,0.0069,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00217,2024-05-01,2024-05-01,NA,operations_manager,sales,starter,active,135.59,3,0.0,4.85,0,0,0.974,-0.0345,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00218,2024-05-01,2024-05-01,APAC,individual_contributor,sales,enterprise,active,1669.88,53,0.0,51.36,0,0,0.974,-0.0049,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00219,2024-05-01,2024-05-01,APAC,operations_manager,customer_success,growth,active,580.79,17,0.0,7.07,0,0,0.974,0.0049,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00222,2024-07-01,2024-07-01,NA,individual_contributor,customer_success,enterprise,active,2321.97,100,0.0,61.83,0,0,0.974,-0.0016,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00223,2024-07-01,2024-07-01,EU,team_lead,customer_success,starter,active,162.76,5,3.02,0.0,0,0,0.974,0.0259,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00224,2024-07-01,2024-07-01,NA,operations_manager,sales,starter,active,102.15,4,0.0,2.23,0,0,0.974,0.0152,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00225,2024-07-01,2024-07-01,APAC,executive_sponsor,sales,enterprise,active,1973.71,96,0.0,55.66,0,0,0.974,-0.0061,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00226,2024-08-01,2024-08-01,APAC,individual_contributor,product,growth,active,415.75,14,0.0,4.38,0,0,0.974,0.0165,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00227,2024-08-01,2024-08-01,LATAM,team_lead,customer_success,growth,active,513.45,13,0.0,25.21,0,0,0.974,-0.0157,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00228,2024-08-01,2024-08-01,NA,individual_contributor,sales,growth,active,279.08,6,0.0,9.43,0,0,0.974,-0.0081,0,saas,csv
STEADYFLOW_CLOUD,2024-09-01,STEADY_00229,2024-09-01,2024-09-01,NA,team_lead,marketing,growth,active,465.72,12,0.0,1.69,0,1,0.974,0.0089,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00137,2022-02-01,2022-02-01,LATAM,team_lead,customer_success,growth,churned,0.0,7,0.0,418.47,1,0,0.97,0.0,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00055,2022-10-01,2022-10-01,LATAM,executive_sponsor,marketing,starter,churned,0.0,1,0.0,216.01,1,0,0.97,0.0,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00005,2022-12-01,2022-12-01,NA,individual_contributor,marketing,starter,churned,0.0,3,0.0,223.65,1,0,0.97,0.0,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00002,2022-04-01,2022-04-01,NA,individual_contributor,product,enterprise,active,1392.77,47,0.0,68.46,0,0,0.97,-0.0222,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00003,2022-03-01,2022-03-01,EU,operations_manager,marketing,growth,active,536.33,7,0.0,22.4,0,0,0.97,-0.0122,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00007,2022-05-01,2022-05-01,EU,individual_contributor,sales,starter,active,200.41,5,3.38,0.0,0,0,0.97,0.0376,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00008,2022-11-01,2022-11-01,EU,team_lead,marketing,starter,active,238.69,2,0.0,11.0,0,0,0.97,-0.0088,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00010,2022-05-01,2022-05-01,NA,operations_manager,customer_success,growth,active,615.85,12,0.0,12.75,0,0,0.97,-0.0065,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00011,2022-12-01,2022-12-01,EU,individual_contributor,sales,growth,active,420.92,9,0.0,0.06,0,0,0.97,0.0116,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00012,2022-08-01,2022-08-01,EU,operations_manager,sales,starter,active,149.19,5,0.56,0.0,0,0,0.97,0.0346,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00013,2022-03-01,2022-03-01,EU,individual_contributor,sales,starter,active,123.62,1,0.16,0.0,0,0,0.97,0.0073,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00014,2022-08-01,2022-08-01,EU,executive_sponsor,product,growth,active,690.54,8,0.0,12.74,0,0,0.97,-0.0051,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00018,2023-01-01,2023-01-01,LATAM,team_lead,product,starter,active,153.78,2,0.0,3.79,0,0,0.97,-0.0105,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00019,2022-12-01,2022-12-01,EU,executive_sponsor,sales,starter,active,178.25,3,0.0,6.88,0,0,0.97,-0.0192,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00021,2022-08-01,2022-08-01,NA,team_lead,customer_success,growth,active,444.07,14,3.78,0.0,0,0,0.97,0.0147,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00022,2022-08-01,2022-08-01,NA,team_lead,marketing,enterprise,active,1975.13,71,0.0,35.58,0,0,0.97,-0.003,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00023,2022-04-01,2022-04-01,EU,individual_contributor,customer_success,starter,active,287.69,4,0.0,2.8,0,0,0.97,0.0082,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00024,2022-04-01,2022-04-01,NA,individual_contributor,customer_success,enterprise,active,2381.57,107,0.0,79.0,0,0,0.97,-0.0031,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00025,2022-12-01,2022-12-01,NA,individual_contributor,sales,starter,active,243.62,4,0.0,2.48,0,0,0.97,0.0085,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00026,2022-05-01,2022-05-01,APAC,individual_contributor,product,starter,active,128.07,4,0.0,1.71,0,0,0.97,0.0004,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00027,2022-08-01,2022-08-01,EU,individual_contributor,product,starter,active,261.66,5,3.07,0.0,0,0,0.97,0.0225,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00029,2022-08-01,2022-08-01,NA,executive_sponsor,sales,starter,active,246.31,1,0.41,0.0,0,0,0.97,0.0345,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00030,2023-01-01,2023-01-01,LATAM,individual_contributor,customer_success,starter,active,139.8,3,1.03,0.0,0,0,0.97,0.0062,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00031,2022-03-01,2022-03-01,NA,individual_contributor,customer_success,growth,active,734.41,7,12.99,0.0,0,0,0.97,0.0392,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00032,2022-07-01,2022-07-01,NA,individual_contributor,marketing,starter,active,203.13,5,0.0,12.94,0,0,0.97,-0.0269,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00033,2022-06-01,2022-06-01,APAC,individual_contributor,marketing,growth,active,394.86,20,2.51,0.0,0,0,0.97,0.0128,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00035,2022-03-01,2022-03-01,NA,executive_sponsor,sales,enterprise,active,2789.94,84,0.0,83.42,0,0,0.97,-0.0118,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00036,2022-12-01,2022-12-01,LATAM,executive_sponsor,customer_success,starter,active,249.5,4,0.0,11.75,0,0,0.97,-0.0193,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00037,2023-01-01,2023-01-01,LATAM,individual_contributor,customer_success,starter,active,144.34,2,0.0,4.94,0,0,0.97,-0.01,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00038,2022-06-01,2022-06-01,NA,team_lead,sales,enterprise,active,1784.65,86,12.16,0.0,0,0,0.97,0.0158,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00039,2022-10-01,2022-10-01,APAC,executive_sponsor,product,growth,active,654.49,6,0.0,38.32,0,0,0.97,-0.0232,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00040,2022-04-01,2022-04-01,NA,team_lead,customer_success,starter,active,116.25,5,0.0,0.45,0,0,0.97,0.0198,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00043,2022-07-01,2022-07-01,NA,individual_contributor,sales,growth,active,716.67,14,13.87,0.0,0,0,0.97,0.0399,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00044,2022-05-01,2022-05-01,NA,executive_sponsor,customer_success,starter,active,214.87,2,0.0,0.12,0,0,0.97,0.0068,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00045,2022-07-01,2022-07-01,NA,individual_contributor,customer_success,starter,active,248.25,2,5.63,0.0,0,0,0.97,0.0374,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00046,2022-03-01,2022-03-01,NA,operations_manager,product,growth,active,265.06,10,0.0,7.3,0,0,0.97,0.009,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00047,2022-05-01,2022-05-01,NA,individual_contributor,marketing,growth,active,639.41,14,0.0,13.81,0,0,0.97,-0.0007,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00051,2022-06-01,2022-06-01,APAC,individual_contributor,sales,growth,active,345.51,19,3.19,0.0,0,0,0.97,0.0179,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00052,2022-06-01,2022-06-01,EU,individual_contributor,product,starter,active,245.89,1,0.0,0.52,0,0,0.97,0.0211,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00053,2022-04-01,2022-04-01,EU,team_lead,sales,starter,active,249.77,5,4.13,0.0,0,0,0.97,0.0302,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00054,2022-02-01,2022-02-01,EU,individual_contributor,sales,starter,active,265.92,1,0.0,7.5,0,0,0.97,-0.0099,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00056,2022-12-01,2022-12-01,EU,individual_contributor,product,enterprise,active,2975.0,73,67.14,0.0,0,0,0.97,0.0422,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00057,2022-02-01,2022-02-01,NA,individual_contributor,product,enterprise,active,856.8,39,0.0,17.03,0,0,0.97,-0.0052,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00058,2022-10-01,2022-10-01,NA,individual_contributor,marketing,growth,active,758.2,12,0.0,8.59,0,0,0.97,0.0122,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00059,2022-02-01,2022-02-01,EU,operations_manager,product,growth,active,521.33,17,0.0,4.59,0,0,0.97,0.0099,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00060,2022-08-01,2022-08-01,NA,individual_contributor,product,starter,active,208.53,5,0.0,9.29,0,0,0.97,-0.01,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00062,2022-10-01,2022-10-01,LATAM,team_lead,product,starter,active,215.19,1,0.0,0.68,0,0,0.97,0.0228,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00064,2022-02-01,2022-02-01,EU,individual_contributor,marketing,enterprise,active,2021.69,104,0.0,103.45,0,0,0.97,-0.0253,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00065,2022-05-01,2022-05-01,EU,team_lead,sales,enterprise,active,2902.49,48,28.09,0.0,0,0,0.97,-0.0016,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00066,2023-01-01,2023-01-01,NA,individual_contributor,product,growth,active,300.83,14,0.0,13.19,0,0,0.97,-0.0172,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00067,2022-09-01,2022-09-01,NA,team_lead,product,starter,active,239.16,2,3.03,0.0,0,0,0.97,0.0101,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00069,2022-03-01,2022-03-01,EU,individual_contributor,customer_success,starter,active,150.44,1,0.0,4.94,0,0,0.97,0.0025,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00070,2022-08-01,2022-08-01,NA,individual_contributor,customer_success,starter,active,200.8,5,0.0,7.74,0,0,0.97,-0.0083,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00073,2022-07-01,2022-07-01,NA,individual_contributor,product,growth,active,597.85,15,0.0,10.48,0,0,0.97,0.0141,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00078,2022-08-01,2022-08-01,NA,team_lead,sales,growth,active,685.46,13,0.0,6.52,0,0,0.97,0.0182,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00079,2022-03-01,2022-03-01,NA,operations_manager,marketing,starter,active,207.17,5,0.0,3.56,0,0,0.97,-0.0051,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00080,2022-04-01,2022-04-01,NA,individual_contributor,marketing,starter,active,163.11,1,0.0,11.32,0,0,0.97,-0.0482,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00081,2022-09-01,2022-09-01,NA,individual_contributor,sales,starter,active,261.86,1,0.0,9.33,0,0,0.97,-0.0179,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00083,2023-01-01,2023-01-01,LATAM,team_lead,product,starter,active,217.54,4,0.0,5.84,0,0,0.97,-0.0132,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00085,2022-12-01,2022-12-01,APAC,operations_manager,marketing,growth,active,441.56,20,0.0,6.52,0,0,0.97,0.0034,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00087,2022-07-01,2022-07-01,NA,individual_contributor,sales,starter,active,194.57,2,0.0,11.57,0,0,0.97,-0.0203,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00088,2022-12-01,2022-12-01,EU,individual_contributor,marketing,growth,active,659.78,15,0.0,11.76,0,0,0.97,-0.0044,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00090,2022-11-01,2022-11-01,NA,individual_contributor,customer_success,starter,active,229.13,4,0.0,3.98,0,0,0.97,0.0065,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00091,2022-02-01,2022-02-01,LATAM,team_lead,sales,enterprise,active,2326.8,89,99.03,0.0,0,0,0.97,0.0488,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00092,2022-05-01,2022-05-01,EU,individual_contributor,product,starter,active,123.7,5,0.0,0.14,0,0,0.97,0.022,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00093,2022-12-01,2022-12-01,NA,team_lead,product,starter,active,127.58,4,0.72,0.0,0,0,0.97,0.031,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00096,2022-03-01,2022-03-01,EU,individual_contributor,sales,growth,active,373.04,7,0.0,13.4,0,0,0.97,-0.0331,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00099,2022-05-01,2022-05-01,NA,executive_sponsor,product,starter,active,140.09,4,0.0,4.44,0,0,0.97,0.0038,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00101,2022-08-01,2022-08-01,EU,executive_sponsor,product,enterprise,active,3055.64,100,0.0,65.52,0,0,0.97,-0.0018,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00102,2022-12-01,2022-12-01,EU,individual_contributor,sales,growth,active,605.77,6,0.0,13.49,0,0,0.97,-0.0023,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00103,2022-04-01,2022-04-01,EU,operations_manager,product,growth,active,712.68,11,0.71,0.0,0,0,0.97,0.0275,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00104,2022-10-01,2022-10-01,NA,individual_contributor,marketing,enterprise,active,1628.03,39,0.0,40.51,0,0,0.97,0.0182,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00105,2022-12-01,2022-12-01,EU,team_lead,marketing,growth,active,819.32,8,0.0,31.31,0,0,0.97,-0.0267,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00106,2023-01-01,2023-01-01,APAC,individual_contributor,sales,growth,active,251.43,9,0.0,11.37,0,0,0.97,-0.0101,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00107,2022-09-01,2022-09-01,APAC,individual_contributor,customer_success,starter,active,243.13,1,0.0,7.76,0,0,0.97,-0.0062,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00108,2022-04-01,2022-04-01,NA,individual_contributor,customer_success,growth,active,543.56,14,0.0,16.21,0,0,0.97,-0.0095,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00109,2022-11-01,2022-11-01,NA,team_lead,customer_success,growth,active,936.16,6,0.0,43.39,0,0,0.97,-0.0117,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00110,2022-07-01,2022-07-01,NA,individual_contributor,sales,starter,active,173.21,2,0.0,1.17,0,0,0.97,-0.0013,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00111,2022-04-01,2022-04-01,APAC,operations_manager,marketing,starter,active,225.31,4,0.0,1.64,0,0,0.97,0.015,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00113,2022-06-01,2022-06-01,EU,individual_contributor,marketing,starter,active,155.57,5,0.0,4.56,0,0,0.97,-0.008,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00116,2022-03-01,2022-03-01,NA,team_lead,product,starter,active,173.92,1,2.52,0.0,0,0,0.97,0.0289,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00117,2022-06-01,2022-06-01,EU,individual_contributor,product,growth,active,629.31,20,5.89,0.0,0,0,0.97,0.0318,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00119,2022-02-01,2022-02-01,EU,individual_contributor,marketing,starter,active,271.78,5,0.0,4.41,0,0,0.97,0.0014,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00121,2022-05-01,2022-05-01,LATAM,individual_contributor,marketing,starter,active,115.19,3,0.0,4.19,0,0,0.97,-0.0145,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00122,2022-11-01,2022-11-01,EU,team_lead,customer_success,growth,active,625.94,10,0.0,27.5,0,0,0.97,-0.019,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00123,2022-05-01,2022-05-01,APAC,operations_manager,customer_success,starter,active,258.59,4,4.21,0.0,0,0,0.97,0.0241,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00124,2022-03-01,2022-03-01,NA,team_lead,product,starter,active,259.23,3,0.0,6.11,0,0,0.97,-0.0181,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00125,2022-02-01,2022-02-01,NA,individual_contributor,marketing,growth,active,1096.9,9,0.0,0.73,0,0,0.97,0.0054,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00126,2022-03-01,2022-03-01,NA,individual_contributor,marketing,growth,active,664.66,11,0.0,14.61,0,0,0.97,-0.0265,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00127,2022-04-01,2022-04-01,NA,executive_sponsor,sales,starter,active,185.18,1,0.0,3.85,0,0,0.97,-0.0094,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00128,2022-10-01,2022-10-01,LATAM,team_lead,sales,growth,active,548.85,17,0.0,9.37,0,0,0.97,0.0173,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00129,2022-07-01,2022-07-01,NA,operations_manager,product,starter,active,249.87,5,0.0,12.06,0,0,0.97,-0.03,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00130,2022-08-01,2022-08-01,NA,individual_contributor,marketing,starter,active,94.56,4,0.0,2.98,0,0,0.97,-0.0141,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00131,2022-08-01,2022-08-01,NA,individual_contributor,customer_success,starter,active,145.4,5,0.0,3.07,0,0,0.97,-0.007,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00132,2022-04-01,2022-04-01,NA,team_lead,sales,growth,active,440.53,6,0.0,3.45,0,0,0.97,0.0042,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00133,2022-12-01,2022-12-01,NA,operations_manager,product,enterprise,active,1051.79,79,0.0,7.73,0,0,0.97,0.0032,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00134,2022-11-01,2022-11-01,NA,individual_contributor,product,starter,active,191.75,1,0.0,10.15,0,0,0.97,-0.04,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00135,2022-09-01,2022-09-01,NA,individual_contributor,product,starter,active,138.21,5,0.0,5.03,0,0,0.97,-0.0157,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00141,2022-07-01,2022-07-01,EU,executive_sponsor,product,growth,active,589.74,14,0.0,4.03,0,0,0.97,0.0064,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00142,2022-07-01,2022-07-01,NA,individual_contributor,sales,growth,active,389.75,17,0.0,33.45,0,0,0.97,-0.0432,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00143,2022-09-01,2022-09-01,NA,individual_contributor,sales,enterprise,active,2206.51,92,0.0,156.13,0,0,0.97,-0.0383,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00144,2023-01-01,2023-01-01,EU,individual_contributor,marketing,starter,active,115.81,2,0.0,3.81,0,0,0.97,-0.0107,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00145,2022-07-01,2022-07-01,LATAM,individual_contributor,customer_success,starter,active,106.94,3,0.0,3.23,0,0,0.97,-0.0201,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00148,2022-08-01,2022-08-01,APAC,team_lead,customer_success,growth,active,325.19,9,0.0,7.05,0,0,0.97,0.0009,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00149,2022-07-01,2022-07-01,APAC,individual_contributor,sales,growth,active,714.21,14,1.72,0.0,0,0,0.97,0.0065,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00151,2022-10-01,2022-10-01,EU,individual_contributor,product,growth,active,786.13,18,3.22,0.0,0,0,0.97,0.0217,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00152,2022-10-01,2022-10-01,NA,individual_contributor,sales,enterprise,active,2156.07,23,0.0,38.57,0,0,0.97,-0.0007,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00153,2022-03-01,2022-03-01,NA,individual_contributor,product,starter,active,252.0,2,0.0,4.76,0,0,0.97,-0.0008,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00157,2022-07-01,2022-07-01,EU,individual_contributor,sales,growth,active,402.24,7,0.0,8.62,0,0,0.97,-0.0251,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00158,2022-08-01,2022-08-01,NA,individual_contributor,sales,growth,active,732.43,7,0.0,19.09,0,0,0.97,-0.0103,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00159,2022-06-01,2022-06-01,NA,individual_contributor,sales,starter,active,146.19,2,0.0,3.42,0,0,0.97,-0.0052,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00160,2022-05-01,2022-05-01,EU,operations_manager,product,growth,active,583.44,15,0.0,12.77,0,0,0.97,0.0026,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00161,2022-08-01,2022-08-01,NA,team_lead,customer_success,starter,active,256.78,5,0.0,5.36,0,0,0.97,-0.0002,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00162,2022-10-01,2022-10-01,NA,individual_contributor,customer_success,starter,active,164.93,2,0.0,2.72,0,0,0.97,0.0003,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00165,2022-02-01,2022-02-01,NA,individual_contributor,sales,growth,active,296.68,20,0.0,1.96,0,0,0.97,0.0032,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00166,2022-03-01,2022-03-01,EU,individual_contributor,sales,starter,active,198.23,5,0.0,5.33,0,0,0.97,-0.014,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00167,2022-07-01,2022-07-01,NA,individual_contributor,product,growth,active,651.38,20,0.0,2.91,0,0,0.97,0.0118,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00169,2022-10-01,2022-10-01,LATAM,individual_contributor,sales,starter,active,182.67,1,0.0,1.6,0,0,0.97,0.0152,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00170,2022-03-01,2022-03-01,APAC,individual_contributor,product,growth,active,774.31,13,0.0,10.56,0,0,0.97,0.0038,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00171,2023-01-01,2023-01-01,EU,team_lead,customer_success,starter,active,150.77,1,0.0,2.17,0,0,0.97,0.0124,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00172,2023-01-01,2023-01-01,LATAM,team_lead,sales,starter,active,243.6,4,3.43,0.0,0,0,0.97,0.0337,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00173,2023-01-01,2023-01-01,EU,individual_contributor,sales,starter,active,101.58,5,3.73,0.0,0,0,0.97,0.0536,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00175,2023-02-01,2023-02-01,NA,executive_sponsor,sales,enterprise,active,1832.88,110,0.0,36.58,0,0,0.97,0.0113,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00176,2023-03-01,2023-03-01,LATAM,individual_contributor,marketing,growth,active,370.64,12,0.0,20.24,0,0,0.97,-0.0259,0,saas,csv
STEADYFLOW_CLOUD,2024-10-01,STEADY_00177,2023-03-01,2023-03-01,NA,individual_contributor,sales,starter,active,219.66,5,0.0,8.18,0,0,0.97,-0.017,0,saas,csv
